Time (s),ESC A (µs),Servo A (µs),ESC B (µs),Servo B (µs),Torque A (N·m),Thrust A (N),Voltage A (V),Current A (A),Motor Optical Speed A (RPM),Electrical Power A (W),Mechanical Power A (W),Motor Efficiency A (%),Propeller Mech. Efficiency A (N/W),Overall Efficiency A (N/W),Torque B (N·m),Thrust B (N),Voltage B (V),Current B (A),Motor Optical Speed B (RPM),Electrical Power B (W),Mechanical Power B (W),Motor Efficiency B (%),Propeller Mech. Efficiency B (N/W),Overall Efficiency B (N/W),Torque A+B (N·m),Thrust A+B (N),Electrical Power A+B (W),Load Cell 0 A (raw),Load Cell 1 A (raw),Load Cell 2 A (raw),Load Cell 3 A (raw),Load Cell 4 A (raw),Load Cell 5 A (raw),Burst Current Cutoff A (A),Load Cell 0 B (raw),Load Cell 1 B (raw),Load Cell 2 B (raw),Load Cell 3 B (raw),Load Cell 4 B (raw),Load Cell 5 B (raw),Burst Current Cutoff B (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
6.110445,1000,,1280.940167,,0,0,0,0,0,0,0,0,0,0,1.412180596,20.63108272,49.3788427,10.05716124,2330.647769,496.6109826,344.66366459759814,69.40314988466753,0.05985859502795924,0.04154375,1.412180596,-20.63108272,496.6109826,0,0,0,0,0,0,0,-0.100047708,-0.17478323,-0.114268541,-0.167431951,0.002642155,0.009661436,6.798698933,1,0,0,0,0,0,0,0,
6.221095,1000,,1286.618167,,0,0,0,0,0,0,0,0,0,0,1.483688021,20.98691837,49.35645535,10.71296634,2391.727324,528.7540446,371.60613332508456,70.27958218384937,0.05647624322615915,0.039691268,1.483688021,-20.98691837,528.7540446,0,0,0,0,0,0,0,-0.101647377,-0.181152344,-0.117441654,-0.174296618,0.000811458,0.002663732,6.958657114,1,1,0,0,0,0,0,0,
6.27983,1000,,1289.714167,,0,0,0,0,0,0,0,0,0,0,1.517995268,21.35867001,49.34936796,10.8967783,2430.426899,537.7491217,386.35060696498806,71.84588340072189,0.055283127876477156,0.039718652,1.517995268,-21.35867001,537.7491217,0,0,0,0,0,0,0,-0.101230979,-0.180000424,-0.119059801,-0.172270775,-0.000714183,0.003273249,7.038375891,1,0,0,0,0,0,0,0,
6.34888,1000,,1292.731667,,0,0,0,0,0,0,0,0,0,0,1.555716854,21.80193535,49.32977774,11.5779886,2450.030005,571.1396043,399.1448938099094,69.88569708786162,0.054621606559704744,0.038172691,1.555716854,-21.80193535,571.1396043,0,0,0,0,0,0,0,-0.103958845,-0.184651971,-0.118765593,-0.177515984,-0.001854539,-0.000833631,7.154012954,1,0,0,0,0,0,0,0,
6.44694,1000,,1297.762917,,0,0,0,0,0,0,0,0,0,0,1.631524988,22.70191923,49.30867322,12.1854171,2510.992484,600.8467498,429.0103407764037,71.40095888331021,0.05291695111338129,0.037783211,1.631524988,-22.70191923,600.8467498,0,0,0,0,0,0,0,-0.106544971,-0.184155941,-0.120907187,-0.177056193,-0.002590418,-0.000297785,7.337674742,1,0,0,0,0,0,0,0,
6.513925,1000,,1301.144167,,0,0,0,0,0,0,0,0,0,0,1.662991903,23.27126101,49.29519947,12.65391137,2540.020251,623.7770849,442.33971298753926,70.91310721336491,0.052609477120711415,0.037307015,1.662991903,-23.27126101,623.7770849,0,0,0,0,0,0,0,-0.107060909,-0.186366916,-0.122373462,-0.179207563,-0.004186392,-0.002682567,7.460909501,1,0,0,0,0,0,0,0,
6.57859,1000,,1304.441917,,0,0,0,0,0,0,0,0,0,0,1.705687232,23.93374121,49.28016021,13.06981531,2575.77907,644.0825926,460.08346612846145,71.43237085033145,0.052020433186610926,0.037159429,1.705687232,-23.93374121,644.0825926,0,0,0,0,0,0,0,-0.108677983,-0.188989997,-0.122847557,-0.181426883,-0.006720543,-0.0046345,7.596568544,1,0,0,0,0,0,0,0,
6.636975,1000,,1307.532917,,0,0,0,0,0,0,0,0,0,0,1.749605346,24.49977437,49.26348241,13.55659224,2614.027722,667.8449433,478.9375673954273,71.71388691346064,0.05115442186595512,0.036684824,1.749605346,-24.49977437,667.8449433,0,0,0,0,0,0,0,-0.110121369,-0.191957712,-0.12450254,-0.184489608,-0.008451819,-0.007824302,7.725585309,1,0,0,0,0,0,0,0,
6.70954,1000,,1311.199917,,0,0,0,0,0,0,0,0,0,0,1.806882589,25.28427162,49.24768543,14.01831138,2652.662874,690.3693893,501.9270601342885,72.70413026904589,0.050374394266041955,0.036624265,1.806882589,-25.28427162,690.3693893,0,0,0,0,0,0,0,-0.109662175,-0.19322753,-0.126981497,-0.185285568,-0.009477854,-0.010314584,7.885299904,1,0,0,0,0,0,0,0,
6.80308,1000,,1315.886167,,0,0,0,0,0,0,0,0,0,0,1.886600665,26.33137516,49.20961677,15.23402255,2717.017132,749.6604115,536.7857498345606,71.6038544386388,0.04905378946463357,0.035124404,1.886600665,-26.33137516,749.6604115,0,0,0,0,0,0,0,-0.114451528,-0.198463202,-0.129185438,-0.191368699,-0.010782361,-0.014376044,8.143870828,1,0,0,0,0,0,0,0,
6.872165,1000,,1319.267667,,0,0,0,0,0,0,0,0,0,0,1.935095749,27.19946932,49.2002054,15.47857008,2750.404889,761.5488274,557.3496184846368,73.1863274463282,0.04880144960707413,0.035715989,1.935095749,-27.19946932,761.5488274,0,0,0,0,0,0,0,-0.113075614,-0.195705771,-0.131162763,-0.188117504,-0.012587905,-0.012711048,8.312415956,1,0,0,0,0,0,0,0,
6.93959,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,1.967409689,27.93477113,49.1897718,15.73827817,2824.316716387096,774.1623119,581.8845422660743,75.16311932545192,0.048007412297311834,0.036083869,1.967409689,-27.93477113,774.1623119,0,0,0,0,0,0,0,-0.115966916,-0.198522925,-0.129157901,-0.190040469,-0.014729738,-0.013389468,8.475910811,1,0,0,0,0,0,0,0,
7.00901,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.008678551,28.58116362,49.17351751,16.1920137,2824.316716387096,796.218269,594.0902933147629,74.61399925687499,0.04810912405339879,0.035896141,2.008678551,-28.58116362,796.218269,0,0,0,0,0,0,0,-0.115455389,-0.199571967,-0.133497477,-0.192752719,-0.01400423,-0.018320918,8.650350556,1,0,0,0,0,0,0,0,
7.106305,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.049416099,29.56016009,49.16312638,16.43800031,2824.316716387096,808.1434866,606.1389020023977,75.00387147244474,0.04876796389795663,0.036577861,2.049416099,-29.56016009,808.1434866,0,0,0,0,0,0,0,-0.118455052,-0.198670387,-0.133905292,-0.191412687,-0.014596701,-0.015535951,8.903917347,1,0,0,0,0,0,0,0,
7.21698,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.059545374,30.29477986,49.15758119,16.53769471,2824.316716387096,812.9530703,609.1347541524691,74.92864919345014,0.04973411819549059,0.037265103,2.059545374,-30.29477986,812.9530703,0,0,0,0,0,0,0,-0.118180037,-0.197352052,-0.13316679,-0.189640164,-0.016162276,-0.013291717,9.169633134,1,0,0,0,0,0,0,0,
7.282475,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.064411691,30.57908716,49.1535871,16.59450498,2824.316716387096,815.6794457,610.5740246083883,74.8546537278999,0.050082522229164435,0.037489099,2.064411691,-30.57908716,815.6794457,0,0,0,0,0,0,0,-0.119078517,-0.198127747,-0.13349247,-0.190570951,-0.01478982,-0.013949037,9.323556053,1,0,0,0,0,0,0,0,
7.35118,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.063612182,30.75866572,49.15263218,16.59611485,2824.316716387096,815.7427287,610.3375604234735,74.81985912349248,0.05039615405392806,0.037706331,2.063612182,-30.75866572,815.7427287,0,0,0,0,0,0,0,-0.115679026,-0.196902037,-0.136049867,-0.189094782,-0.015245438,-0.014654994,9.467810132,1,0,0,0,0,0,0,0,
7.41953,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.063023629,30.90288354,49.1502588,16.61399387,2824.316716387096,816.5820982,610.1634889553299,74.72163427294319,0.05064689070942166,0.037844184,2.063023629,-30.90288354,816.5820982,0,0,0,0,0,0,0,-0.118852258,-0.198150158,-0.132835984,-0.191529632,-0.015072942,-0.01466465,9.630485087,1,0,0,0,0,0,0,0,
7.483585,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.061495906,30.96987389,49.15091595,16.5498344,2824.316716387096,813.4395194,609.7116469198177,74.95476091074924,0.05079429603560255,0.038072743,2.061495906,-30.96987389,813.4395194,0,0,0,0,0,0,0,-0.117684126,-0.197438955,-0.132687092,-0.189601064,-0.015521646,-0.014265776,9.766641165,1,1,0,0,0,0,0,0,
7.554415,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.061020922,30.99571249,49.14800971,16.59819339,2824.316716387096,815.7681697,609.5711648184185,74.72357802861924,0.05084839027652026,0.037995737,2.061020922,-30.99571249,815.7681697,0,0,0,0,0,0,0,-0.117828965,-0.197782993,-0.133787513,-0.190989971,-0.015052438,-0.014737725,9.918003718,1,0,0,0,0,0,0,0,
7.615905,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.062403173,31.00521265,49.14669713,16.57459684,2824.316716387096,814.586691,609.979981799919,74.88214434870002,0.050829885529210854,0.038062508,2.062403173,-31.00521265,814.586691,0,0,0,0,0,0,0,-0.117604494,-0.19740653,-0.134088397,-0.190602899,-0.015257835,-0.014747262,10.0446977,1,0,0,0,0,0,0,0,
7.712235,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.06273471,31.03872689,49.14418321,16.631934,2824.316716387096,817.3628119,610.07803776486,74.63980852599639,0.05087665014744087,0.037974234,2.06273471,-31.03872689,817.3628119,0,0,0,0,0,0,0,-0.115205526,-0.198521137,-0.133669615,-0.189755559,-0.017574787,-0.015695691,10.24415614,1,1,0,0,0,0,0,0,
7.807255,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.063023116,31.07803556,49.14176673,16.66226711,2824.316716387096,818.8132438,610.1633372295496,74.51801028496622,0.0509339608982572,0.037954974,2.063023116,-31.07803556,818.8132438,0,0,0,0,0,0,0,-0.118910313,-0.197802782,-0.132423997,-0.190845966,-0.014903784,-0.01358366,10.43227657,1,0,0,0,0,0,0,0,
7.910465,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.05834438,31.0841207,49.14407175,16.51916319,2824.316716387096,811.8189409,608.7795460593803,74.98957161364997,0.051059732379655304,0.038289475,2.05834438,-31.0841207,811.8189409,0,0,0,0,0,0,0,-0.117639184,-0.196870804,-0.13397634,-0.189964056,-0.014671803,-0.013645053,10.62093803,1,0,0,0,0,0,0,0,
8.015695,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.053200053,31.04525697,49.14382844,16.45888762,2824.316716387096,808.8527494,607.2580508779757,75.07646494722736,0.05112366468441985,0.03838184,2.053200053,-31.04525697,808.8527494,0,0,0,0,0,0,0,-0.118132949,-0.19784379,-0.131522655,-0.189930201,-0.016151547,-0.013866067,10.79903481,1,1,0,0,0,0,0,0,
8.08325,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.053155603,31.02278272,49.14369849,16.43835825,2824.316716387096,807.8417218,607.2449042679696,75.1687970404563,0.05108776130019205,0.038402056,2.053155603,-31.02278272,807.8417218,0,0,0,0,0,0,0,-0.117102146,-0.198333859,-0.133357525,-0.190419078,-0.015549064,-0.014687419,10.92612156,1,0,0,0,0,0,0,0,
8.14953,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.056423267,31.00312701,49.13879258,16.58043216,2824.316716387096,814.7424166,608.2113543070998,74.65075365110184,0.05097426542672831,0.038052673,2.056423267,-31.00312701,814.7424166,0,0,0,0,0,0,0,-0.116630316,-0.198352814,-0.132953763,-0.190825939,-0.01614809,-0.015428662,11.04902654,1,0,0,0,0,0,0,0,
8.224405,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.057092186,31.02792474,49.14039296,16.44214339,2824.316716387096,807.9733872,608.4091949644395,75.30064784347138,0.050998448078703885,0.038402162,2.057092186,-31.02792474,807.9733872,0,0,0,0,0,0,0,-0.116897702,-0.196653247,-0.134104133,-0.189288378,-0.014933944,-0.014424086,11.16876819,1,1,0,0,0,0,0,0,
8.294735,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.061454802,31.01947807,49.13434181,16.63940695,2824.316716387096,817.5663085,609.6994899286434,74.57492849078716,0.05087666724738508,0.037941238,2.061454802,-31.01947807,817.5663085,0,0,0,0,0,0,0,-0.116035819,-0.19878459,-0.133100748,-0.19045651,-0.017543554,-0.016008973,11.29624073,1,1,0,0,0,0,0,0,
8.362535,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.062870742,31.04189523,49.13527606,16.57792193,2824.316716387096,814.5607703,610.1182708279053,74.90150435346902,0.05087848817882053,0.038108753,2.062870742,-31.04189523,814.5607703,0,0,0,0,0,0,0,-0.118590117,-0.196850061,-0.133465648,-0.189497471,-0.015074015,-0.013147473,11.3964529,1,0,0,0,0,0,0,0,
8.43379,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.060131842,31.04569121,49.13431848,16.5315025,2824.316716387096,812.2641089,609.3082089573539,75.01355806333768,0.05095235999384495,0.038221178,2.060131842,-31.04569121,812.2641089,0,0,0,0,0,0,0,-0.118941545,-0.198349118,-0.131701112,-0.190654635,-0.016503572,-0.01363802,11.51807761,1,1,0,0,0,0,0,0,
8.50315,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.060237743,31.05021511,49.13305491,16.52478456,2824.316716387096,811.9131471,609.3395304229617,75.04984155009772,0.050957165192363395,0.038243272,2.060237743,-31.05021511,811.9131471,0,0,0,0,0,0,0,-0.115903616,-0.197538733,-0.133984804,-0.189267993,-0.016853809,-0.014865041,11.62538555,1,1,0,0,0,0,0,0,
8.578715,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.062915706,31.06182272,49.12965215,16.64372046,2824.316716387096,817.7001968,610.1315694594537,74.61555859313127,0.050910040186117944,0.037986811,2.062915706,-31.06182272,817.7001968,0,0,0,0,0,0,0,-0.120477319,-0.198315382,-0.133111238,-0.191713214,-0.013814211,-0.014460444,11.74753922,1,0,0,0,0,0,0,0,
8.64716,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.061166355,31.0738935,49.129374,16.64436441,2824.316716387096,817.7272042,609.6141783377219,74.54982238656478,0.050973049191098845,0.038000318,2.061166355,-31.0738935,817.7272042,0,0,0,0,0,0,0,-0.116410255,-0.197621107,-0.134248137,-0.189771652,-0.01537168,-0.015086055,11.85077976,1,0,0,0,0,0,0,0,
8.71494,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.060210304,31.07504849,49.12999936,16.55565862,2824.316716387096,813.3794975,609.3314150161683,74.91354489374356,0.050998598995877206,0.038204858,2.060210304,-31.07504849,813.3794975,0,0,0,0,0,0,0,-0.11599195,-0.197538853,-0.133428812,-0.189696908,-0.016308546,-0.014946699,11.93969543,1,1,0,0,0,0,0,0,
8.78128,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.064978238,31.09638186,49.13331067,16.32245624,2824.316716387096,801.9763135,610.7415875433531,76.15456681980336,0.05091577599141739,0.038774689,2.064978238,-31.09638186,801.9763135,0,0,0,0,0,0,0,-0.118156433,-0.197364926,-0.133990884,-0.190214515,-0.015304565,-0.013917208,12.02687778,1,0,0,0,0,0,0,0,
8.84453,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.060823308,31.09964296,49.13365246,16.33053253,2824.316716387096,802.3787098,609.5127181549816,75.96322169451729,0.05102378019959914,0.038759307,2.060823308,-31.09964296,802.3787098,0,0,0,0,0,0,0,-0.116845846,-0.196981788,-0.133682132,-0.189318419,-0.016466022,-0.013736367,12.11004418,1,0,0,0,0,0,0,0,
8.91696,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.055410468,31.09154704,49.13208505,16.37335786,2824.316716387096,804.4572107,607.9118070974781,75.56794805388127,0.05114483166308118,0.0386491,2.055410468,-31.09154704,804.4572107,0,0,0,0,0,0,0,-0.116726398,-0.198017955,-0.134324312,-0.19040215,-0.014630556,-0.015367389,12.20945731,1,0,0,0,0,0,0,0,
8.983275,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.055277118,31.08099862,49.13119226,16.38906496,2824.316716387096,805.2143016,607.8723672674595,75.49199834871133,0.05113079701207175,0.03859966,2.055277118,-31.08099862,805.2143016,0,0,0,0,0,0,0,-0.117102742,-0.197244406,-0.132254601,-0.188705921,-0.015690446,-0.013709903,12.29634553,1,0,0,0,0,0,0,0,
9.059995,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.051858109,31.04176489,49.12814997,16.49459849,2824.316716387096,810.3491083,606.8611551655308,74.88885332873893,0.05115134594754689,0.038306656,2.051858109,-31.04176489,810.3491083,0,0,0,0,0,0,0,-0.116379619,-0.197026014,-0.132999539,-0.189273119,-0.014683962,-0.014330506,12.3921929,1,1,0,0,0,0,0,0,
9.13785,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.050230448,30.98664048,49.12761642,16.47881175,2824.316716387096,809.5647429,606.3797552917554,74.9019470783274,0.051101047173138216,0.038275679,2.050230448,-30.98664048,809.5647429,0,0,0,0,0,0,0,-0.117837667,-0.19717443,-0.133377075,-0.190268636,-0.014469147,-0.014726162,12.49698406,1,1,0,0,0,0,0,0,
9.21017,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.049220117,30.96555379,49.12871028,16.41165689,2824.316716387096,806.2835365,606.0809380221449,75.16970278880858,0.05109144975100435,0.038405291,2.049220117,-30.96555379,806.2835365,0,0,0,0,0,0,0,-0.11811018,-0.196816206,-0.133809566,-0.189578533,-0.014508367,-0.013315082,12.57659426,1,0,0,0,0,0,0,0,
9.32176,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.05992348,31.00439681,49.12087726,16.64917092,2824.316716387096,817.8218811,609.2465834465752,74.49624392870443,0.050889734390638194,0.037910941,2.05992348,-31.00439681,817.8218811,0,0,0,0,0,0,0,-0.11720264,-0.197690964,-0.133078814,-0.189691901,-0.016390204,-0.014783263,12.73542078,1,0,0,0,0,0,0,0,
9.401505,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.061395101,31.064515,49.10937761,17.00056418,2824.316716387096,834.8871261,609.6818326561129,73.0256598283068,0.05095201027176045,0.037208042,2.061395101,-31.064515,834.8871261,0,0,0,0,0,0,0,-0.119240046,-0.197381735,-0.132411838,-0.189858437,-0.015594721,-0.013452291,12.85265097,1,1,0,0,0,0,0,0,
9.46442,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.068389342,31.11093925,49.11308828,16.84135587,2824.316716387096,827.1309978,611.7504616486093,73.96052901846755,0.0508556040418163,0.037613074,2.068389342,-31.11093925,827.1309978,0,0,0,0,0,0,0,-0.116394758,-0.19787991,-0.134727359,-0.189774156,-0.016468048,-0.015047431,12.92294077,1,0,0,0,0,0,0,0,
9.601935,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.06023223,31.19704555,49.11468117,16.77487255,2824.316716387096,823.892517,609.3378998884068,73.95842143428605,0.05119826873679346,0.037865431,2.06023223,-31.19704555,823.892517,0,0,0,0,0,0,0,-0.116806865,-0.197601318,-0.132894278,-0.188879967,-0.017024398,-0.014119029,13.07933341,1,1,0,0,0,0,0,0,
9.66538,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.056465181,31.20699916,49.11755286,16.65471697,2824.316716387096,818.0389411,608.2237508652956,74.35144224887752,0.05130841917239017,0.03814855,2.056465181,-31.20699916,818.0389411,0,0,0,0,0,0,0,-0.117187858,-0.196806431,-0.133819461,-0.189023376,-0.016227365,-0.014053583,13.1490641,1,0,0,0,0,0,0,0,
9.74112,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.053539544,31.24526632,49.11616269,16.65743191,2824.316716387096,818.1491355,607.3584593319155,74.23566596580672,0.05144452314761416,0.038190184,2.053539544,-31.24526632,818.1491355,0,0,0,0,0,0,0,-0.117242098,-0.19644177,-0.136296391,-0.189864278,-0.01467073,-0.014726043,13.23175333,1,0,0,0,0,0,0,0,
9.80946,1000,,1320.0,,0,0,0,0,0,0,0,0,0,0,2.05036824,31.25438255,49.11605893,16.6279606,2824.316716387096,816.6998929,606.4205088954893,74.25255153911743,0.05153912522999183,0.038269116,2.05036824,-31.25438255,816.6998929,0,0,0,0,0,0,0,-0.11878705,-0.196497798,-0.134628415,-0.189934611,-0.0140661,-0.013374686,13.3028205,1,0,0,0,0,0,0,0,
9.916445,1000,,1320.54,,0,0,0,0,0,0,0,0,0,0,2.044143859,31.25245991,49.11913789,16.48106517,2820.178375,809.5357124,603.6937124024532,74.5728326935331,0.051768735151519196,0.038605412,2.044143859,-31.25245991,809.5357124,0,0,0,0,0,0,0,-0.117870688,-0.195754647,-0.133542299,-0.18901968,-0.015735626,-0.013531566,13.4027887,1,0,0,0,0,0,0,0,
9.984685,1000,,1323.17925,,0,0,0,0,0,0,0,0,0,0,2.042939986,31.24319328,49.09692294,17.3219937,2821.440743,850.4565897,603.6082407104506,70.97460917121877,0.05176071360991787,0.036736964,2.042939986,-31.24319328,850.4565897,0,0,0,0,0,0,0,-0.120144367,-0.196648479,-0.135003924,-0.190487146,-0.013222218,-0.013544917,13.51468339,1,0,0,0,0,0,0,0,
10.05503,1000,,1326.55725,,0,0,0,0,0,0,0,0,0,0,2.057748617,31.35072044,49.10466762,17.00707933,2842.542939,835.1269777,612.5308549284832,73.34583497894384,0.051182271370901616,0.037540064,2.057748617,-31.35072044,835.1269777,0,0,0,0,0,0,0,-0.118555188,-0.197574258,-0.133132458,-0.189162374,-0.01718843,-0.013523579,13.57171235,1,1,0,0,0,0,0,0,
10.12237,1000,,1330.33925,,0,0,0,0,0,0,0,0,0,0,2.076684075,31.49962259,49.09387552,17.35718941,2855.62762,852.1316965,621.0129038803045,72.87757355242384,0.050722975952962344,0.036965674,2.076684075,-31.49962259,852.1316965,0,0,0,0,0,0,0,-0.121429324,-0.202592015,-0.133841872,-0.195644259,-0.015628219,-0.017931461,13.67209719,1,0,0,0,0,0,0,0,
10.198235,1000,,1333.67075,,0,0,0,0,0,0,0,0,0,0,2.109991891,31.74732207,49.07774705,17.83387294,2879.405409,875.2463052,636.2271827548118,72.69121605825337,0.04989934873976413,0.036272443,2.109991891,-31.74732207,875.2463052,0,0,0,0,0,0,0,-0.118552685,-0.20315361,-0.137446165,-0.195607305,-0.019346833,-0.020793915,13.7853654,1,0,0,0,0,0,0,0,
10.27578,1000,,1337.541,,0,0,0,0,0,0,0,0,0,0,2.164411235,32.18870195,49.0654064,18.16094385,2907.475566,891.0740905,658.9985685526642,73.95553025033941,0.048844873852601736,0.036123485,2.164411235,-32.18870195,891.0740905,0,0,0,0,0,0,0,-0.120433211,-0.20800221,-0.137997508,-0.199568868,-0.02100265,-0.025136232,13.90397402,1,0,0,0,0,0,0,0,
10.34374,1000,,1341.38125,,0,0,0,0,0,0,0,0,0,0,2.209173887,32.72154083,49.05089146,18.59416812,2950.610241,912.0605222,682.6064136514939,74.84222779481398,0.04793617548209275,0.035876502,2.209173887,-32.72154083,912.0605222,0,0,0,0,0,0,0,-0.124987841,-0.208765388,-0.1379807,-0.201731324,-0.020726562,-0.024705768,14.02007956,1,0,0,0,0,0,0,0,
10.420685,1000,,1344.82675,,0,0,0,0,0,0,0,0,0,0,2.258302664,33.32294062,49.02716039,19.33240489,2982.366932,947.8129154,705.2966809909572,74.413069238807,0.04724669988972661,0.03515772,2.258302664,-33.32294062,947.8129154,0,0,0,0,0,0,0,-0.124089003,-0.211507797,-0.141977072,-0.203683615,-0.024012804,-0.029198408,14.16549045,1,0,0,0,0,0,0,0,
10.5139,1000,,1349.82025,,0,0,0,0,0,0,0,0,0,0,2.334343566,34.3077713,49.00272081,20.01743572,3039.578809,980.908814,743.0307743193193,75.7492198779773,0.04617274611731781,0.034975495,2.334343566,-34.3077713,980.908814,0,0,0,0,0,0,0,-0.125261903,-0.21400404,-0.144156933,-0.20627141,-0.025747657,-0.032090545,14.36745813,1,1,0,0,0,0,0,0,
10.583695,1000,,1353.045,,0,0,0,0,0,0,0,0,0,0,2.38408891,35.05137877,48.97804385,20.84418688,3066.823022,1020.907499,765.6667368332185,74.99863969881746,0.04577889711517542,0.03433355,2.38408891,-35.05137877,1020.907499,0,0,0,0,0,0,0,-0.13150382,-0.217058778,-0.145002007,-0.210927129,-0.024869084,-0.033841014,14.53263972,1,0,0,0,0,0,0,0,
10.68,1000,,1358.04975,,0,0,0,0,0,0,0,0,0,0,2.466825132,36.20460439,48.93575671,22.18153362,3131.528076,1085.470133,808.9530040525839,74.52558844864909,0.04475489207485113,0.033353847,2.466825132,-36.20460439,1085.470133,0,0,0,0,0,0,0,-0.130498052,-0.222586632,-0.147937179,-0.215509415,-0.027954936,-0.039430261,14.81641136,1,0,0,0,0,0,0,0,
10.754875,1000,,1361.40775,,0,0,0,0,0,0,0,0,0,0,2.526054992,37.08048031,48.92332685,22.48339933,3165.873351,1099.962694,837.4617031441901,76.13546420367871,0.04427722506090008,0.033710671,2.526054992,-37.08048031,1099.962694,0,0,0,0,0,0,0,-0.131596923,-0.219736338,-0.149440527,-0.21201849,-0.031338692,-0.03807807,14.9928211,1,0,0,0,0,0,0,0,
10.825045,1000,,1365.29125,,0,0,0,0,0,0,0,0,0,0,2.578768881,38.05685009,48.90287068,23.07162285,3194.589888,1128.268589,862.6927561584886,76.46164792402003,0.044114025321673654,0.033730311,2.578768881,-38.05685009,1128.268589,0,0,0,0,0,0,0,-0.13241148,-0.222665191,-0.152738214,-0.215044379,-0.031572342,-0.04169035,15.20663862,1,0,0,0,0,0,0,0,
10.90627,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.633655555,38.98030632,48.87677271,23.83307311,3289.9766612962967,1164.883697,907.361629440606,77.89289452478327,0.04296005589748334,0.033462831,2.633655555,-38.98030632,1164.883697,0,0,0,0,0,0,0,-0.136372447,-0.22543633,-0.152251601,-0.218894005,-0.031822443,-0.04226625,15.43571867,1,0,0,0,0,0,0,0,
11.013735,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.724756859,40.25671582,48.85073204,24.39324425,3289.9766612962967,1191.627838,938.7483563361071,78.77865273034239,0.04288339420067819,0.03378296,2.724756859,-40.25671582,1191.627838,0,0,0,0,0,0,0,-0.136784673,-0.234854341,-0.155219078,-0.226819158,-0.035545945,-0.053014517,15.77321594,1,0,0,0,0,0,0,0,
11.11944,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.77148793,41.47576898,48.83610199,24.85797949,3289.9766612962967,1213.966822,954.8484042894412,78.65523068549241,0.04343701973389646,0.034165488,2.77148793,-41.47576898,1213.966822,0,0,0,0,0,0,0,-0.137490153,-0.225925088,-0.155814767,-0.217473865,-0.03781569,-0.044178009,16.08573614,1,0,0,0,0,0,0,0,
11.19996,1000,,1368.333333,,0,0,0,0,0,0,0,0,0,0,2.779480262,42.05742067,48.82604078,25.11266414,3289.9766612962967,1226.151963,957.601966870084,78.09814735582525,0.04391952201963872,0.034300333,2.779480262,-42.05742067,1226.151963,0,0,0,0,0,0,0,-0.139848709,-0.226322889,-0.155006289,-0.218025923,-0.037317038,-0.043554783,16.31985502,1,0,0,0,0,0,0,0,
